Tiempo (s),Voltaje (V)
-2.615396149999999779e-06,-2.982659599999999689e-03
-2.615296149999999983e-06,2.198494399999999759e-03
-2.615196149999999764e-06,-5.240991999999999439e-04
-2.615096149999999968e-06,1.623990000000000069e-03
-2.614996149999999749e-06,2.646952799999999998e-03
-2.614896149999999953e-06,3.228091199999999841e-03
-2.614796149999999734e-06,-4.077269599999999890e-03
-2.614696149999999938e-06,-5.214456000000000343e-04
-2.614596149999999719e-06,3.439052399999999871e-03
-2.614496149999999923e-06,-1.170250799999999905e-03
-2.614396149999999704e-06,1.141034800000000028e-03
-2.614296149999999908e-06,-1.443571599999999818e-03
-2.614196149999999689e-06,2.916293199999999992e-03
-2.614096149999999893e-06,3.713719999999998047e-05
-2.613996149999999674e-06,9.101715999999999713e-04
-2.613896149999999878e-06,1.694310399999999790e-03
-2.613796149999999659e-06,-6.581059999999999905e-04
-2.613696149999999863e-06,1.637257999999999943e-03
-2.613596150000000067e-06,1.661140399999999889e-03
-2.613496149999999848e-06,-3.527974399999999830e-03
-2.613396150000000052e-06,6.554259999999999687e-04
-2.613296149999999833e-06,-1.781905599999999848e-03
-2.613196150000000037e-06,2.138788400000000110e-03
-2.613096149999999818e-06,-5.049814000000000559e-03
-2.612996150000000022e-06,1.448852399999999959e-03
-2.612896149999999803e-06,8.092159999999995381e-05
-2.612796150000000007e-06,-1.290989599999999970e-03
-2.612696149999999788e-06,-1.738240000000000217e-04
-2.612596149999999992e-06,1.604088000000000042e-03
-2.612496149999999773e-06,-6.740275999999999906e-04
-2.612396149999999977e-06,-4.702192400000000140e-03
-2.612296149999999758e-06,1.861487199999999845e-03
-2.612196149999999962e-06,-1.207401199999999942e-03
-2.612096149999999743e-06,-8.492840000000003884e-05
-2.611996149999999947e-06,3.689817599999999521e-03
-2.611896149999999728e-06,2.918827999999999289e-04
-2.611796149999999932e-06,8.942500000000000795e-04
-2.611696149999999713e-06,-1.406421199999999998e-03
-2.611596149999999917e-06,9.088448000000000707e-04
-2.611496149999999698e-06,2.414762799999999824e-03
-2.611396149999999902e-06,-9.952320000000002996e-05
-2.611296149999999683e-06,-4.651774000000000013e-03
-2.611196149999999887e-06,4.148890399999999833e-03
-2.611096149999999668e-06,-2.226383599999999952e-03
-2.610996149999999872e-06,2.778305999999999918e-03
-2.610896149999999653e-06,-5.153304400000000181e-03
-2.610796149999999857e-06,-2.177291999999999943e-03
-2.610696150000000061e-06,-4.166284000000000242e-04
-2.610596149999999842e-06,1.320152800000000057e-03
-2.610496150000000046e-06,-4.391840000000000153e-04
-2.610396149999999827e-06,-7.576160000000000186e-04
-2.610296150000000031e-06,-2.152082799999999879e-03
-2.610196149999999812e-06,-1.622689599999999847e-03
-2.610096150000000016e-06,5.121434799999999635e-03
-2.609996149999999797e-06,3.489351999999999927e-04
-2.609896150000000001e-06,1.754016399999999871e-03
-2.609796149999999782e-06,-1.022976000000000094e-03
-2.609696149999999986e-06,1.710231999999999898e-03
-2.609596149999999767e-06,2.815456399999999738e-03
-2.609496149999999971e-06,-1.070740799999999986e-03
-2.609396149999999752e-06,2.621743599999999935e-03
-2.609296149999999956e-06,-2.256880000000004724e-05
-2.609196149999999737e-06,-2.019402799999999842e-03
-2.609096149999999941e-06,-2.331200800000000125e-03
-2.608996149999999722e-06,1.531113999999999869e-03
-2.608896149999999926e-06,-1.423669600000000007e-03
-2.608796149999999707e-06,-5.997268000000000260e-04
-2.608696149999999911e-06,-1.486148000000000395e-04
-2.608596149999999692e-06,-4.617396000000000065e-04
-2.608496149999999896e-06,1.622663199999999951e-03
-2.608396149999999677e-06,-1.305584399999999961e-03
-2.608296149999999881e-06,1.427623600000000031e-03
-2.608196149999999662e-06,1.321479599999999957e-03
-2.608096149999999866e-06,4.975367999999998677e-04
-2.607996150000000070e-06,-9.075444000000000653e-04
-2.607896149999999851e-06,1.714212399999999817e-03
-2.607796150000000055e-06,4.610616799999999078e-03
-2.607696149999999836e-06,-2.221076399999999916e-03
-2.607596150000000040e-06,2.567344799999999889e-03
-2.607496149999999821e-06,-3.413869599999999702e-03
-2.607396150000000025e-06,4.590595999999999848e-04
-2.607296149999999806e-06,3.400575199999999933e-03
-2.607196150000000010e-06,-2.831404399999999742e-03
-2.607096149999999791e-06,2.516926399999999762e-03
-2.606996149999999995e-06,-2.284762799999999917e-03
-2.606896149999999776e-06,-9.554280000000000281e-05
-2.606796149999999980e-06,1.233910800000000011e-03
-2.606696149999999761e-06,-3.754857199999999968e-03
-2.606596149999999965e-06,8.969035999999998808e-04
-2.606496149999999746e-06,-2.282228000000000132e-04
-2.606396149999999950e-06,9.566095999999999627e-04
-2.606296149999999731e-06,-1.605560000000000125e-04
-2.606196149999999935e-06,8.106616000000000516e-04
-2.606096149999999716e-06,-1.605560000000000125e-04
-2.605996149999999920e-06,-1.690356399999999983e-03
-2.605896149999999701e-06,-1.735467599999999857e-03
-2.605796149999999905e-06,2.430684399999999933e-03
-2.605696149999999685e-06,-2.210461999999999844e-03
-2.605596149999999890e-06,3.504065599999999989e-03
-2.605496149999999670e-06,-3.429791199999999811e-03
-2.605396149999999875e-06,2.995901200000000101e-03
-2.605296150000000079e-06,-1.123812799999999914e-03
-2.605196149999999860e-06,1.630623999999999789e-03
-2.605096150000000064e-06,-1.499416000000000485e-04
-2.604996149999999845e-06,-4.398355200000000562e-03
-2.604896150000000049e-06,1.769937999999999980e-03
-2.604796149999999830e-06,-2.613927999999999955e-04
-2.604696150000000034e-06,-2.244958799999999862e-03
-2.604596149999999815e-06,2.337808399999999950e-03
-2.604496150000000019e-06,4.406289599999999203e-03
-2.604396149999999800e-06,-1.099930399999999968e-03
-2.604296150000000004e-06,-2.012768800000000122e-03
-2.604196149999999785e-06,-1.715565599999999830e-03
-2.604096149999999989e-06,-9.247928000000000745e-04
-2.603996149999999770e-06,-4.125034399999999782e-03
-2.603896149999999974e-06,3.608763999999999657e-04
-2.603796149999999755e-06,-1.387845999999999871e-03
-2.603696149999999959e-06,-1.233937199999999906e-03
-2.603596149999999739e-06,4.670203999999999306e-04
-2.603496149999999944e-06,2.121539999999999884e-03
-2.603396149999999724e-06,-3.305072000000000045e-03
-2.603296149999999929e-06,-3.923360800000000141e-03
-2.603196149999999709e-06,-2.680268000000000407e-04
-2.603096149999999914e-06,-3.582373199999999876e-03
-2.602996149999999694e-06,8.544460000000000249e-04
-2.602896149999999899e-06,5.173199999999997158e-05
-2.602796149999999679e-06,-1.995520399999999896e-03
-2.602696149999999884e-06,-4.910480000000001137e-05
-2.602596149999999664e-06,2.779632800000000036e-03
-2.602496149999999869e-06,-7.947664000000000551e-04
-2.602396149999999649e-06,-2.307318400000000179e-03
-2.602296149999999854e-06,-7.217923999999999911e-04
-2.602196150000000058e-06,4.320047599999999807e-03
-2.602096149999999839e-06,1.958343599999999747e-03
-2.601996150000000043e-06,-3.957857599999999726e-03
-2.601896149999999824e-06,-1.687702799999999965e-03
-2.601796150000000028e-06,1.645218799999999780e-03
-2.601696149999999808e-06,-1.971637999999999950e-03
-2.601596150000000013e-06,-4.352035999999999882e-04
-2.601496149999999793e-06,8.438315999999999525e-04
-2.601396149999999998e-06,2.800861599999999747e-03
-2.601296149999999778e-06,2.365671199999999814e-03
-2.601196149999999983e-06,1.580205600000000096e-03
-2.601096149999999763e-06,-1.290989599999999970e-03
-2.600996149999999968e-06,7.084979999999998970e-04
-2.600896149999999748e-06,4.418111999999999756e-04
-2.600796149999999953e-06,-2.815482800000000067e-03
-2.600696149999999733e-06,-1.983579200000000139e-03
-2.600596149999999938e-06,1.580205600000000096e-03
-2.600496149999999718e-06,-2.047265600000000140e-03
-2.600396149999999923e-06,3.113986399999999714e-03
-2.600296149999999703e-06,-2.259553599999999853e-03
-2.600196149999999908e-06,3.091311999999999381e-04
-2.600096149999999688e-06,2.294023999999999976e-03
-2.599996149999999893e-06,-1.580231999999999991e-03
-2.599896149999999673e-06,2.932214800000000100e-03
-2.599796149999999878e-06,2.489063599999999897e-03
-2.599696149999999658e-06,-1.053492399999999976e-03
-2.599596149999999862e-06,3.064894799999999704e-03
-2.599496150000000067e-06,1.812395599999999836e-03
-2.599396149999999847e-06,5.187656000000000125e-04
-2.599296150000000052e-06,-7.431400000000002067e-05
-2.599196149999999832e-06,-3.346202799999999783e-03
-2.599096150000000037e-06,-7.987467999999999738e-04
-2.598996149999999817e-06,2.473141999999999788e-03
-2.598896150000000022e-06,-3.383472000000000324e-04
-2.598796149999999802e-06,-3.850386799999999752e-03
-2.598696150000000007e-06,3.550503599999999763e-03
-2.598596149999999787e-06,1.789840000000000007e-03
-2.598496149999999992e-06,1.665120799999999807e-03
-2.598396149999999772e-06,-3.180352799999999844e-03
-2.598296149999999977e-06,-1.233937199999999906e-03
-2.598196149999999757e-06,5.305879999999998063e-05
-2.598096149999999962e-06,-3.431117999999999928e-03
-2.597996149999999742e-06,-2.367024399999999827e-03
-2.597896149999999947e-06,-6.502640000000001154e-05
-2.597796149999999727e-06,1.448852399999999959e-03
-2.597696149999999931e-06,-2.279455599999999880e-03
-2.597596149999999712e-06,3.734928800000000045e-03
-2.597496149999999916e-06,-2.348568000000000313e-04
-2.597396149999999697e-06,9.473220000000000078e-04
-2.597296149999999901e-06,-2.414908000000000224e-04
-2.597196149999999682e-06,1.735441199999999962e-03
-2.597096149999999886e-06,-1.853552799999999903e-03
-2.596996149999999667e-06,1.390473199999999994e-03
-2.596896149999999871e-06,3.315679999999995332e-05
-2.596796150000000076e-06,-1.418362399999999971e-03
-2.596696149999999856e-06,1.395780400000000030e-03
-2.596596150000000061e-06,-2.173311600000000024e-03
-2.596496149999999841e-06,-8.796815999999999837e-04
-2.596396150000000046e-06,3.064775999999999200e-04
-2.596296149999999826e-06,3.462934799999999817e-03
-2.596196150000000031e-06,8.159688000000000878e-04
-2.596096149999999811e-06,1.715539199999999934e-03
-2.595996150000000016e-06,-1.601460799999999919e-03
-2.595896149999999796e-06,1.111845200000000046e-03
-2.595796150000000001e-06,1.346688800000000021e-03
-2.595696149999999781e-06,-2.661573999999999884e-03
-2.595596149999999985e-06,2.593880800000000070e-03
-2.595496149999999766e-06,4.718087599999999486e-03
-2.595396149999999970e-06,-3.732301599999999706e-03
-2.595296149999999751e-06,-2.436017999999999864e-03
-2.595196149999999955e-06,-1.817848000000000218e-04
-2.595096149999999736e-06,-2.124220000000000014e-03
-2.594996149999999940e-06,5.837906799999999750e-03
-2.594896149999999721e-06,-2.319259599999999935e-03
-2.594796149999999925e-06,3.940582799999999171e-03
-2.594696149999999706e-06,2.442625600000000122e-03
-2.594596149999999910e-06,1.742075200000000115e-03
-2.594496149999999691e-06,2.109479999999999190e-04
-2.594396149999999895e-06,-2.197193999999999970e-03
-2.594296149999999676e-06,6.925764000000000052e-04
-2.594196149999999880e-06,-1.085335599999999977e-03
-2.594096149999999661e-06,9.964136000000000173e-04
-2.593996149999999865e-06,1.334747600000000048e-03
-2.593896149999999646e-06,4.642479999999998960e-05
-2.593796149999999850e-06,6.209291999999999503e-04
-2.593696150000000055e-06,1.159609999999999938e-03
-2.593596149999999835e-06,3.590307599999999818e-03
-2.593496150000000039e-06,1.195433600000000074e-03
-2.593396149999999820e-06,-1.915912400000000003e-03
-2.593296150000000024e-06,3.794515999999999840e-04
-2.593196149999999805e-06,-5.573880000000005662e-05
-2.593096150000000009e-06,3.409743999999999384e-04
-2.592996149999999790e-06,-6.037072000000000532e-04
-2.592896149999999994e-06,-6.204130000000000408e-03
-2.592796149999999775e-06,2.528867599999999952e-03
-2.592696149999999979e-06,-3.529420000000000235e-04
-2.592596149999999760e-06,-1.730160399999999821e-03
-2.592496149999999964e-06,1.460793599999999932e-03
-2.592396149999999745e-06,4.099679999999999752e-04
-2.592296149999999949e-06,-1.756696400000000002e-03
-2.592196149999999730e-06,1.625316799999999753e-03
-2.592096149999999934e-06,1.964977599999999901e-03
-2.591996149999999715e-06,1.391799999999999895e-03
-2.591896149999999919e-06,-2.875188799999999715e-03
-2.591796149999999700e-06,5.983735999999999049e-04
-2.591696149999999904e-06,-2.378965600000000017e-03
-2.591596149999999685e-06,3.201555200000000094e-03
-2.591496149999999889e-06,-7.018904000000000722e-04
-2.591396149999999670e-06,3.566425199999999438e-03
-2.591296149999999874e-06,-3.051653199999999726e-03
-2.591196149999999655e-06,7.058444000000000957e-04
-2.591096149999999859e-06,-9.871523999999999577e-04
-2.590996150000000063e-06,-3.055633599999999644e-03
-2.590896149999999844e-06,1.714212399999999817e-03
-2.590796150000000048e-06,-1.003074000000000066e-03
-2.590696149999999829e-06,2.455893599999999996e-03
-2.590596150000000033e-06,4.109086399999999778e-03
-2.590496149999999814e-06,-1.146368399999999959e-03
-2.590396150000000018e-06,2.377612400000000004e-03
-2.590296149999999799e-06,-9.858256000000000571e-04
-2.590196150000000003e-06,1.634604400000000141e-03
-2.590096149999999784e-06,-3.118112000000000140e-04
-2.589996149999999988e-06,-2.371004799999999746e-03
-2.589896149999999769e-06,2.769018399999999963e-03
-2.589796149999999973e-06,2.043139999999999822e-04
-2.589696149999999754e-06,5.147851999999998769e-04
-2.589596149999999958e-06,-1.316198800000000033e-03
-2.589496149999999739e-06,-1.188826000000000032e-03
-2.589396149999999943e-06,2.225030399999999940e-03
-2.589296149999999724e-06,1.646545599999999897e-03
-2.589196149999999928e-06,8.318903999999999795e-04
-2.589096149999999709e-06,9.844724000000000443e-04
-2.588996149999999913e-06,5.227459999999999312e-04
-2.588896149999999694e-06,-2.458573599999999693e-03
-2.588796149999999898e-06,1.178185200000000064e-03
-2.588696149999999679e-06,-1.450205599999999971e-03
-2.588596149999999883e-06,1.325479999999998023e-05
-2.588496149999999664e-06,1.724707999999999818e-04
-2.588396149999999868e-06,-6.236091999999999720e-04
-2.588296150000000072e-06,-4.723540000000000247e-04
-2.588196149999999853e-06,3.026417599999999767e-03
-2.588096150000000057e-06,1.556323200000000150e-03
-2.587996149999999838e-06,2.129500799999999722e-03
-2.587896150000000042e-06,-1.300396000000000212e-04
-2.587796149999999823e-06,4.763079999999999940e-04
-2.587696150000000027e-06,3.765445199999999711e-03
-2.587596149999999808e-06,-3.372738799999999964e-03
-2.587496150000000012e-06,-6.196287999999999449e-04
-2.587396149999999793e-06,-3.614216399999999659e-03
-2.587296149999999997e-06,1.195433600000000074e-03
-2.587196149999999778e-06,-4.678310000000000628e-03
-2.587096149999999982e-06,-2.787600000000002923e-05
-2.586996149999999763e-06,-1.239244399999999942e-03
-2.586896149999999967e-06,-2.252919600000000133e-03
-2.586796149999999748e-06,-7.814983999999999646e-04
-2.586696149999999952e-06,-1.024302799999999994e-03
-2.586596149999999733e-06,-1.042877999999999904e-03
-2.586496149999999937e-06,-1.486148000000000395e-04
-2.586396149999999718e-06,-2.181272399999999861e-03
-2.586296149999999922e-06,-1.215361999999999996e-03
-2.586196149999999703e-06,-3.502884000000000054e-04
-2.586096149999999907e-06,-2.117585999999999861e-03
-2.585996149999999688e-06,-5.930809200000000496e-03
-2.585896149999999892e-06,-7.696760000000003876e-05
-2.585796149999999673e-06,1.313599999999953000e-06
-2.585696149999999877e-06,2.207781999999999713e-03
-2.585596149999999658e-06,-6.355504000000000535e-04
-2.585496149999999862e-06,-3.592987599999999948e-03
-2.585396150000000066e-06,1.204721200000000028e-03
-2.585296149999999847e-06,-1.819055999999999885e-03
-2.585196150000000051e-06,3.728294799999999892e-03
-2.585096149999999832e-06,-1.792519999999999921e-03
-2.584996150000000036e-06,-7.324067999999999551e-04
-2.584896149999999817e-06,-1.153002399999999896e-03
-2.584796150000000021e-06,-1.257819600000000069e-03
-2.584696149999999802e-06,-4.551056000000000155e-04
-2.584596150000000006e-06,-1.252512400000000033e-03
-2.584496149999999787e-06,4.219091999999999482e-04
-2.584396149999999991e-06,-3.911419600000000385e-03
-2.584296149999999772e-06,1.538955999999999636e-04
-2.584196149999999976e-06,2.999881600000000020e-03
-2.584096149999999757e-06,1.994167199999999883e-03
-2.583996149999999961e-06,2.766364799999999728e-03
-2.583896149999999742e-06,-2.218422800000000115e-03
-2.583796149999999946e-06,4.265648799999999762e-03
-2.583696149999999727e-06,2.812683999999999649e-04
-2.583596149999999931e-06,1.135727599999999992e-03
-2.583496149999999712e-06,2.588573600000000034e-03
-2.583396149999999916e-06,-8.398775999999999291e-04
-2.583296149999999697e-06,-4.517767199999999858e-03
-2.583196149999999901e-06,1.601434399999999807e-03
-2.583096149999999682e-06,-6.196287999999999449e-04
-2.582996149999999886e-06,-1.724972000000000126e-04
-2.582896149999999667e-06,1.366471999999999544e-04
